id	name	kegg_id	origin	weight
HMDB54214	TG(20:4(5Z,8Z,11Z,14Z)/20:3n6/18:3(9Z,12Z,15Z))	NA	Endogenous	926.736340868
HMDB54215	TG(20:4(5Z,8Z,11Z,14Z)/20:3n6/18:4(6Z,9Z,12Z,15Z))	NA	Endogenous	924.720690804
HMDB54216	TG(20:4(5Z,8Z,11Z,14Z)/20:3n6/20:4(8Z,11Z,14Z,17Z))	NA	Endogenous	952.751990932
HMDB54217	TG(20:4(5Z,8Z,11Z,14Z)/20:3n6/20:5(5Z,8Z,11Z,14Z,17Z))	NA	Endogenous	950.736340868
HMDB54218	TG(20:4(5Z,8Z,11Z,14Z)/20:3n6/22:5(7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	978.767640996
HMDB54219	TG(20:4(5Z,8Z,11Z,14Z)/20:3n6/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	976.751990932
HMDB54220	TG(20:4(5Z,8Z,11Z,14Z)/20:3n6/o-18:0)	NA	Endogenous	918.804026502
HMDB54222	TG(20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z))	NA	Endogenous	982.798941124
HMDB54223	TG(20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))	NA	Endogenous	978.767640996
HMDB54224	TG(20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)/22:5(4Z,7Z,10Z,13Z,16Z))	NA	Endogenous	976.751990932
HMDB54226	TG(20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z))	NA	Endogenous	922.70504074
HMDB54227	TG(20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)/20:4(8Z,11Z,14Z,17Z))	NA	Endogenous	950.736340868
HMDB54228	TG(20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))	NA	Endogenous	948.720690804
HMDB54229	TG(20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	976.751990932
HMDB54231	TG(20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)/o-18:0)	NA	Endogenous	916.788376438
HMDB54232	TG(20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z)/20:4(5Z,8Z,11Z,14Z))	NA	Endogenous	982.798941124
HMDB54233	TG(20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z)/22:2(13Z,16Z))	NA	Endogenous	1014.86154138
HMDB54234	TG(20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z)/22:4(7Z,10Z,13Z,16Z))	NA	Endogenous	1010.830241252
HMDB54235	TG(20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))	NA	Endogenous	1008.814591188
HMDB54236	TG(20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z)/18:3(9Z,12Z,15Z))	NA	Endogenous	956.78329106
HMDB54237	TG(20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z)/18:4(6Z,9Z,12Z,15Z))	NA	Endogenous	954.767640996
HMDB54238	TG(20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z)/20:4(8Z,11Z,14Z,17Z))	NA	Endogenous	982.798941124
HMDB54239	TG(20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z))	NA	Endogenous	980.78329106
HMDB54240	TG(20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	1008.814591188
HMDB54241	TG(20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	1006.798941124
HMDB54242	TG(20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z)/o-18:0)	NA	Endogenous	948.850976694
HMDB54243	TG(20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z))	NA	Endogenous	978.767640996
HMDB54244	TG(20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z)/22:2(13Z,16Z))	NA	Endogenous	1010.830241252
HMDB54245	TG(20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z))	NA	Endogenous	1006.798941124
HMDB54246	TG(20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))	NA	Endogenous	1004.78329106
HMDB54247	TG(20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z)/18:3(9Z,12Z,15Z))	NA	Endogenous	952.751990932
HMDB54248	TG(20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z)/18:4(6Z,9Z,12Z,15Z))	NA	Endogenous	950.736340868
HMDB54249	TG(20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z)/20:4(8Z,11Z,14Z,17Z))	NA	Endogenous	978.767640996
HMDB54250	TG(20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z))	NA	Endogenous	976.751990932
HMDB54251	TG(20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	1004.78329106
HMDB54252	TG(20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	1002.767640996
HMDB54253	TG(20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z)/o-18:0)	NA	Endogenous	944.819676566
HMDB54254	TG(20:4(5Z,8Z,11Z,14Z)/22:5(4Z,7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z))	NA	Endogenous	976.751990932
HMDB54255	TG(20:4(5Z,8Z,11Z,14Z)/22:5(4Z,7Z,10Z,13Z,16Z)/22:2(13Z,16Z))	NA	Endogenous	1008.814591188
HMDB54256	TG(20:4(5Z,8Z,11Z,14Z)/22:5(4Z,7Z,10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z))	NA	Endogenous	1004.78329106
HMDB54257	TG(20:4(5Z,8Z,11Z,14Z)/22:5(4Z,7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))	NA	Endogenous	1002.767640996
HMDB54258	TG(20:4(5Z,8Z,11Z,14Z)/22:5(4Z,7Z,10Z,13Z,16Z)/18:3(9Z,12Z,15Z))	NA	Endogenous	950.736340868
HMDB54259	TG(20:4(5Z,8Z,11Z,14Z)/22:5(4Z,7Z,10Z,13Z,16Z)/18:4(6Z,9Z,12Z,15Z))	NA	Endogenous	948.720690804
HMDB54260	TG(20:4(5Z,8Z,11Z,14Z)/22:5(4Z,7Z,10Z,13Z,16Z)/20:4(8Z,11Z,14Z,17Z))	NA	Endogenous	976.751990932
HMDB54261	TG(20:4(5Z,8Z,11Z,14Z)/22:5(4Z,7Z,10Z,13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z))	NA	Endogenous	974.736340868
HMDB54262	TG(20:4(5Z,8Z,11Z,14Z)/22:5(4Z,7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	1002.767640996
HMDB54263	TG(20:4(5Z,8Z,11Z,14Z)/22:5(4Z,7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	1000.751990932
HMDB54264	TG(20:4(5Z,8Z,11Z,14Z)/22:5(4Z,7Z,10Z,13Z,16Z)/o-18:0)	NA	Endogenous	942.804026502
HMDB54265	TG(20:4(5Z,8Z,11Z,14Z)/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))	NA	Endogenous	924.720690804
HMDB54266	TG(20:4(5Z,8Z,11Z,14Z)/18:3(9Z,12Z,15Z)/22:2(13Z,16Z))	NA	Endogenous	956.78329106
HMDB54267	TG(20:4(5Z,8Z,11Z,14Z)/18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))	NA	Endogenous	952.751990932
HMDB54268	TG(20:4(5Z,8Z,11Z,14Z)/18:3(9Z,12Z,15Z)/22:5(4Z,7Z,10Z,13Z,16Z))	NA	Endogenous	950.736340868
HMDB54269	TG(20:4(5Z,8Z,11Z,14Z)/18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z))	NA	Endogenous	898.70504074
HMDB54270	TG(20:4(5Z,8Z,11Z,14Z)/18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))	NA	Endogenous	896.689390676
HMDB54271	TG(20:4(5Z,8Z,11Z,14Z)/18:3(9Z,12Z,15Z)/20:4(8Z,11Z,14Z,17Z))	NA	Endogenous	924.720690804
HMDB54272	TG(20:4(5Z,8Z,11Z,14Z)/18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))	NA	Endogenous	922.70504074
HMDB54273	TG(20:4(5Z,8Z,11Z,14Z)/18:3(9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	950.736340868
HMDB54274	TG(20:4(5Z,8Z,11Z,14Z)/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	948.720690804
HMDB54275	TG(20:4(5Z,8Z,11Z,14Z)/18:3(9Z,12Z,15Z)/o-18:0)	NA	Endogenous	890.772726374
HMDB54276	TG(20:4(5Z,8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))	NA	Endogenous	922.70504074
HMDB54277	TG(20:4(5Z,8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z)/22:2(13Z,16Z))	NA	Endogenous	954.767640996
HMDB54278	TG(20:4(5Z,8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))	NA	Endogenous	950.736340868
HMDB54279	TG(20:4(5Z,8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z)/22:5(4Z,7Z,10Z,13Z,16Z))	NA	Endogenous	948.720690804
HMDB54280	TG(20:4(5Z,8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z)/18:3(9Z,12Z,15Z))	NA	Endogenous	896.689390676
HMDB54281	TG(20:4(5Z,8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))	NA	Endogenous	894.673740612
HMDB54282	TG(20:4(5Z,8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z)/20:4(8Z,11Z,14Z,17Z))	NA	Endogenous	922.70504074
HMDB54283	TG(20:4(5Z,8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))	NA	Endogenous	920.689390676
HMDB54284	TG(20:4(5Z,8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	948.720690804
HMDB54285	TG(20:4(5Z,8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	946.70504074
HMDB54286	TG(20:4(5Z,8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z)/o-18:0)	NA	Endogenous	888.75707631
HMDB54287	TG(20:4(5Z,8Z,11Z,14Z)/20:4(8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z))	NA	Endogenous	950.736340868
HMDB54288	TG(20:4(5Z,8Z,11Z,14Z)/20:4(8Z,11Z,14Z,17Z)/22:2(13Z,16Z))	NA	Endogenous	982.798941124
HMDB54289	TG(20:4(5Z,8Z,11Z,14Z)/20:4(8Z,11Z,14Z,17Z)/22:4(7Z,10Z,13Z,16Z))	NA	Endogenous	978.767640996
HMDB54290	TG(20:4(5Z,8Z,11Z,14Z)/20:4(8Z,11Z,14Z,17Z)/22:5(4Z,7Z,10Z,13Z,16Z))	NA	Endogenous	976.751990932
HMDB54291	TG(20:4(5Z,8Z,11Z,14Z)/20:4(8Z,11Z,14Z,17Z)/18:3(9Z,12Z,15Z))	NA	Endogenous	924.720690804
HMDB54292	TG(20:4(5Z,8Z,11Z,14Z)/20:4(8Z,11Z,14Z,17Z)/18:4(6Z,9Z,12Z,15Z))	NA	Endogenous	922.70504074
HMDB54293	TG(20:4(5Z,8Z,11Z,14Z)/20:4(8Z,11Z,14Z,17Z)/20:4(8Z,11Z,14Z,17Z))	NA	Endogenous	950.736340868
HMDB54294	TG(20:4(5Z,8Z,11Z,14Z)/20:4(8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))	NA	Endogenous	948.720690804
HMDB54295	TG(20:4(5Z,8Z,11Z,14Z)/20:4(8Z,11Z,14Z,17Z)/22:5(7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	976.751990932
HMDB54296	TG(20:4(5Z,8Z,11Z,14Z)/20:4(8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	974.736340868
HMDB54297	TG(20:4(5Z,8Z,11Z,14Z)/20:4(8Z,11Z,14Z,17Z)/o-18:0)	NA	Endogenous	916.788376438
HMDB54298	TG(20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z))	NA	Endogenous	948.720690804
HMDB54299	TG(20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:2(13Z,16Z))	NA	Endogenous	980.78329106
HMDB54300	TG(20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:4(7Z,10Z,13Z,16Z))	NA	Endogenous	976.751990932
HMDB54301	TG(20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:5(4Z,7Z,10Z,13Z,16Z))	NA	Endogenous	974.736340868
HMDB54302	TG(20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z)/18:3(9Z,12Z,15Z))	NA	Endogenous	922.70504074
HMDB54303	TG(20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z)/18:4(6Z,9Z,12Z,15Z))	NA	Endogenous	920.689390676
HMDB54304	TG(20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z)/20:4(8Z,11Z,14Z,17Z))	NA	Endogenous	948.720690804
HMDB54305	TG(20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))	NA	Endogenous	946.70504074
HMDB54306	TG(20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:5(7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	974.736340868
HMDB54307	TG(20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	972.720690804
HMDB54308	TG(20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z)/o-18:0)	NA	Endogenous	914.772726374
HMDB54309	TG(20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z))	NA	Endogenous	976.751990932
HMDB54310	TG(20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:2(13Z,16Z))	NA	Endogenous	1008.814591188
HMDB54311	TG(20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:4(7Z,10Z,13Z,16Z))	NA	Endogenous	1004.78329106
HMDB54312	TG(20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(4Z,7Z,10Z,13Z,16Z))	NA	Endogenous	1002.767640996
HMDB54313	TG(20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:3(9Z,12Z,15Z))	NA	Endogenous	950.736340868
HMDB54314	TG(20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z))	NA	Endogenous	948.720690804
HMDB54315	TG(20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z)/20:4(8Z,11Z,14Z,17Z))	NA	Endogenous	976.751990932
HMDB54316	TG(20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z)/20:5(5Z,8Z,11Z,14Z,17Z))	NA	Endogenous	974.736340868
HMDB54317	TG(20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	1002.767640996
HMDB54318	TG(20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	1000.751990932
HMDB54319	TG(20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z)/o-18:0)	NA	Endogenous	942.804026502
HMDB54320	TG(20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z))	NA	Endogenous	974.736340868
HMDB54321	TG(20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:2(13Z,16Z))	NA	Endogenous	1006.798941124
HMDB54322	TG(20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:4(7Z,10Z,13Z,16Z))	NA	Endogenous	1002.767640996
HMDB54323	TG(20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:5(4Z,7Z,10Z,13Z,16Z))	NA	Endogenous	1000.751990932
HMDB54324	TG(20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(9Z,12Z,15Z))	NA	Endogenous	948.720690804
HMDB54325	TG(20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z))	NA	Endogenous	946.70504074
HMDB54326	TG(20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(8Z,11Z,14Z,17Z))	NA	Endogenous	974.736340868
HMDB54327	TG(20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:5(5Z,8Z,11Z,14Z,17Z))	NA	Endogenous	972.720690804
HMDB54328	TG(20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	1000.751990932
HMDB54329	TG(20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	998.736340868
HMDB54330	TG(20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/o-18:0)	NA	Endogenous	940.788376438
HMDB54331	TG(20:4(5Z,8Z,11Z,14Z)/o-18:0/20:4(5Z,8Z,11Z,14Z))	NA	Endogenous	916.788376438
HMDB54332	TG(20:4(5Z,8Z,11Z,14Z)/o-18:0/22:2(13Z,16Z))	NA	Endogenous	948.850976694
HMDB54333	TG(20:4(5Z,8Z,11Z,14Z)/o-18:0/22:4(7Z,10Z,13Z,16Z))	NA	Endogenous	944.819676566
HMDB54334	TG(20:4(5Z,8Z,11Z,14Z)/o-18:0/22:5(4Z,7Z,10Z,13Z,16Z))	NA	Endogenous	942.804026502
HMDB54335	TG(20:4(5Z,8Z,11Z,14Z)/o-18:0/18:3(9Z,12Z,15Z))	NA	Endogenous	890.772726374
HMDB54336	TG(20:4(5Z,8Z,11Z,14Z)/o-18:0/18:4(6Z,9Z,12Z,15Z))	NA	Endogenous	888.75707631
HMDB54337	TG(20:4(5Z,8Z,11Z,14Z)/o-18:0/20:4(8Z,11Z,14Z,17Z))	NA	Endogenous	916.788376438
HMDB54338	TG(20:4(5Z,8Z,11Z,14Z)/o-18:0/20:5(5Z,8Z,11Z,14Z,17Z))	NA	Endogenous	914.772726374
HMDB54339	TG(20:4(5Z,8Z,11Z,14Z)/o-18:0/22:5(7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	942.804026502
HMDB54340	TG(20:4(5Z,8Z,11Z,14Z)/o-18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	940.788376438
HMDB54341	TG(22:2(13Z,16Z)/14:0/22:2(13Z,16Z))	NA	Endogenous	938.830241252
HMDB54342	TG(22:2(13Z,16Z)/14:0/22:4(7Z,10Z,13Z,16Z))	NA	Endogenous	934.798941124
HMDB54343	TG(22:2(13Z,16Z)/14:0/22:5(4Z,7Z,10Z,13Z,16Z))	NA	Endogenous	932.78329106
HMDB54344	TG(22:2(13Z,16Z)/14:0/18:3(9Z,12Z,15Z))	NA	Endogenous	880.751990932
HMDB54345	TG(22:2(13Z,16Z)/14:0/18:4(6Z,9Z,12Z,15Z))	NA	Endogenous	878.736340868
HMDB54346	TG(22:2(13Z,16Z)/14:0/20:4(8Z,11Z,14Z,17Z))	NA	Endogenous	906.767640996
HMDB54347	TG(22:2(13Z,16Z)/14:0/20:5(5Z,8Z,11Z,14Z,17Z))	NA	Endogenous	904.751990932
HMDB54348	TG(22:2(13Z,16Z)/14:0/22:5(7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	932.78329106
HMDB54349	TG(22:2(13Z,16Z)/14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	930.767640996
HMDB54350	TG(22:2(13Z,16Z)/14:0/o-18:0)	NA	Endogenous	872.819676566
HMDB54351	TG(22:2(13Z,16Z)/15:0/22:2(13Z,16Z))	NA	Endogenous	952.845891316
HMDB54352	TG(22:2(13Z,16Z)/15:0/22:4(7Z,10Z,13Z,16Z))	NA	Endogenous	948.814591188
HMDB54353	TG(22:2(13Z,16Z)/15:0/22:5(4Z,7Z,10Z,13Z,16Z))	NA	Endogenous	946.798941124
HMDB54354	TG(22:2(13Z,16Z)/15:0/18:3(9Z,12Z,15Z))	NA	Endogenous	894.767640996
HMDB54355	TG(22:2(13Z,16Z)/15:0/18:4(6Z,9Z,12Z,15Z))	NA	Endogenous	892.751990932
HMDB54356	TG(22:2(13Z,16Z)/15:0/20:4(8Z,11Z,14Z,17Z))	NA	Endogenous	920.78329106
HMDB54357	TG(22:2(13Z,16Z)/15:0/20:5(5Z,8Z,11Z,14Z,17Z))	NA	Endogenous	918.767640996
HMDB54358	TG(22:2(13Z,16Z)/15:0/22:5(7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	946.798941124
HMDB54359	TG(22:2(13Z,16Z)/15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	944.78329106
HMDB54360	TG(22:2(13Z,16Z)/15:0/o-18:0)	NA	Endogenous	886.83532663
HMDB54361	TG(22:2(13Z,16Z)/16:0/22:2(13Z,16Z))	NA	Endogenous	966.86154138
HMDB54362	TG(22:2(13Z,16Z)/16:0/22:4(7Z,10Z,13Z,16Z))	NA	Endogenous	962.830241252
HMDB54363	TG(22:2(13Z,16Z)/16:0/22:5(4Z,7Z,10Z,13Z,16Z))	NA	Endogenous	960.814591188
HMDB54364	TG(22:2(13Z,16Z)/16:0/18:3(9Z,12Z,15Z))	NA	Endogenous	908.78329106
HMDB54365	TG(22:2(13Z,16Z)/16:0/18:4(6Z,9Z,12Z,15Z))	NA	Endogenous	906.767640996
HMDB54366	TG(22:2(13Z,16Z)/16:0/20:4(8Z,11Z,14Z,17Z))	NA	Endogenous	934.798941124
HMDB54367	TG(22:2(13Z,16Z)/16:0/20:5(5Z,8Z,11Z,14Z,17Z))	NA	Endogenous	932.78329106
HMDB54368	TG(22:2(13Z,16Z)/16:0/22:5(7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	960.814591188
HMDB54369	TG(22:2(13Z,16Z)/16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	958.798941124
HMDB54370	TG(22:2(13Z,16Z)/16:0/o-18:0)	NA	Endogenous	900.850976694
HMDB54371	TG(22:2(13Z,16Z)/18:0/22:2(13Z,16Z))	NA	Endogenous	994.892841508
HMDB54372	TG(22:2(13Z,16Z)/18:0/22:4(7Z,10Z,13Z,16Z))	NA	Endogenous	990.86154138
HMDB54373	TG(22:2(13Z,16Z)/18:0/22:5(4Z,7Z,10Z,13Z,16Z))	NA	Endogenous	988.845891316
HMDB54374	TG(22:2(13Z,16Z)/18:0/18:3(9Z,12Z,15Z))	NA	Endogenous	936.814591188
HMDB54375	TG(22:2(13Z,16Z)/18:0/18:4(6Z,9Z,12Z,15Z))	NA	Endogenous	934.798941124
HMDB54376	TG(22:2(13Z,16Z)/18:0/20:4(8Z,11Z,14Z,17Z))	NA	Endogenous	962.830241252
HMDB54377	TG(22:2(13Z,16Z)/18:0/20:5(5Z,8Z,11Z,14Z,17Z))	NA	Endogenous	960.814591188
HMDB54378	TG(22:2(13Z,16Z)/18:0/22:5(7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	988.845891316
HMDB54379	TG(22:2(13Z,16Z)/18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	986.830241252
HMDB54380	TG(22:2(13Z,16Z)/18:0/o-18:0)	NA	Endogenous	928.882276822
HMDB54381	TG(22:2(13Z,16Z)/20:0/22:2(13Z,16Z))	NA	Endogenous	1022.924141636
HMDB54382	TG(22:2(13Z,16Z)/20:0/22:4(7Z,10Z,13Z,16Z))	NA	Endogenous	1018.892841508
HMDB54383	TG(22:2(13Z,16Z)/20:0/22:5(4Z,7Z,10Z,13Z,16Z))	NA	Endogenous	1016.877191444
HMDB54384	TG(22:2(13Z,16Z)/20:0/18:3(9Z,12Z,15Z))	NA	Endogenous	964.845891316
HMDB54385	TG(22:2(13Z,16Z)/20:0/18:4(6Z,9Z,12Z,15Z))	NA	Endogenous	962.830241252
HMDB54386	TG(22:2(13Z,16Z)/20:0/20:4(8Z,11Z,14Z,17Z))	NA	Endogenous	990.86154138
HMDB54387	TG(22:2(13Z,16Z)/20:0/20:5(5Z,8Z,11Z,14Z,17Z))	NA	Endogenous	988.845891316
HMDB54388	TG(22:2(13Z,16Z)/20:0/22:5(7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	1016.877191444
HMDB54389	TG(22:2(13Z,16Z)/20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	1014.86154138
HMDB54390	TG(22:2(13Z,16Z)/20:0/o-18:0)	NA	Endogenous	956.91357695
HMDB54391	TG(22:2(13Z,16Z)/22:0/22:2(13Z,16Z))	NA	Endogenous	1050.955441764
HMDB54392	TG(22:2(13Z,16Z)/22:0/22:4(7Z,10Z,13Z,16Z))	NA	Endogenous	1046.924141636
